DOI,Title,journal,doc_type,url,authors,Date_Received,Date_Accepted,Date_online,Acceptance_Time,Countries
https://doi.org/10.1016/S0262-4079(16)32295-3,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322953,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)32041-3,Change is us,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916320413,Adrian Barnett,2030-12-12,2030-12-12,2020-07-23,,"{'Canada', 'United Kingdom', 'Ireland'}"
https://doi.org/10.1016/S0262-4079(16)31616-5,A river runs through it,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916316165,Fred Pearce,2019-11-14,2020-02-19,2020-03-17,98 days 00:00:00.000000000,{'unknown'}
https://doi.org/10.1016/S0262-4079(16)31897-8,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916318978,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31994-7,What makes us conscious?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916319947,Anil Ananthaswamy,2019-06-27,2019-08-06,2019-08-29,41 days 00:00:00.000000000,{'Italy'}
https://doi.org/10.1016/S0262-4079(16)30911-3,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916309113,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31201-5,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916312015,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31334-3,"Revolutionary, and wrong",New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916313343,Michael Doser,2020-02-11,2020-05-06,2020-05-29,86 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(16)31997-2,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916319972,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31945-5,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916319455,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31289-1,Divided we stand – or fall,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916312891,Debora MacKenzie,2020-01-07,2020-06-17,2020-07-09,163 days 00:00:00.000000000,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(16)31104-6,People are strange…,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916311046,Carl Elliott,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31007-7,The peak oilman,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916310077,David Strahan,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)30908-3,Doing it for ourselves?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916309083,Michael Le Page,2019-12-28,2020-02-18,2020-03-26,53 days 00:00:00.000000000,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(16)31617-7,Here comes a chopper…,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916316177,Ian Tattersall,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31852-8,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916318528,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31291-X,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791631291X,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)30964-2,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916309642,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)30775-8,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916307758,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31807-3,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916318073,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31472-5,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916314725,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31105-8,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916311058,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31662-1,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916316621,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31335-5,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916313355,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31008-9,Stand-up woman,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916310089,Linda Geddes,2018-03-26,2018-11-02,2020-05-30,222 days 00:00:00.000000000,"{'Iran, Islamic Republic of'}"
https://doi.org/10.1016/S0262-4079(16)31618-9,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916316189,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31851-6,Furry friend or mass killer?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916318516,Adrian Barnett,2030-12-12,2030-12-12,2020-07-21,,{'United States'}
https://doi.org/10.1016/S0262-4079(16)30909-5,Seven of the best,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916309095,Simon Ings,2030-12-12,2030-12-12,2030-12-12,,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(16)32354-5,A clearer picture…,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916323545,Martin Kemp,2017-08-10,2017-12-13,2017-12-13,126 days 00:00:00.000000000,{'France'}
https://doi.org/10.1016/S0262-4079(16)30719-9,The ultimate club,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916307199,Alun Anderson,2019-09-12,2019-11-03,2019-11-06,53 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(16)30671-6,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916306716,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31198-8,Are we Turing machines?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916311988,Jonathon Keats,2030-12-12,2030-12-12,2020-04-22,,"{'Germany', 'United Kingdom', 'unknown'}"
https://doi.org/10.1016/S0262-4079(16)31053-3,On our own terms,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916310533,Bob Holmes,2030-12-12,2030-12-12,2020-07-16,,set()
https://doi.org/10.1016/S0262-4079(17)30086-6,What else is conscious?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917300866,Matthew Cobb,2020-04-08,2020-06-21,2020-06-25,75 days 00:00:00.000000000,"{'United Kingdom', 'France'}"
https://doi.org/10.1016/S0262-4079(16)31469-5,The Marconi connection,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916314695,Andrew Robinson,2020-03-26,2020-05-28,2020-06-05,64 days 00:00:00.000000000,"{'Spain', 'unknown'}"
https://doi.org/10.1016/S0262-4079(16)31566-4,We are gods of the future,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916315664,Pat Kane,2030-12-12,2030-12-12,2030-12-12,,set()
https://doi.org/10.1016/S0262-4079(16)32086-3,A singular proposition,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916320863,Bruce Sterling,2020-03-18,2020-03-18,2020-03-18,1 days 00:00:00.000000000,{'unknown'}
https://doi.org/10.1016/S0262-4079(16)31009-0,Hidden persuaders,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916310090,Sheena Cruickshank,2010-01-16,2010-05-04,2010-05-12,109 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(16)32142-X,Playing politics,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791632142X,Pat Kane,2019-05-20,2020-05-19,2020-07-05,366 days 00:00:00.000000000,{'Australia'}
https://doi.org/10.1016/S0262-4079(16)30821-1,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916308211,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)32240-0,A curious life,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322400,Stephanie Pain,2020-06-22,2020-07-04,2020-07-14,13 days 00:00:00.000000000,"{'United Kingdom', 'Italy', 'Norway'}"
https://doi.org/10.1016/S0262-4079(16)32143-1,The sailors' curse,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321431,Jonathon Keats,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31054-5,The tomorrow person,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916310545,Simon Ings,2030-12-12,2030-12-12,2020-03-31,,{'France'}
https://doi.org/10.1016/S0262-4079(16)31151-4,A genius of place,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916311514,Matthew Cobb,2020-03-30,2020-04-22,2020-04-23,24 days 00:00:00.000000000,{'Malaysia'}
https://doi.org/10.1016/S0262-4079(16)31567-6,A very English tale,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916315676,Paul McAuley,2030-12-12,2030-12-12,2020-07-15,,
https://doi.org/10.1016/S0262-4079(17)30085-4,The quest to save Earth,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917300854,Fred Pearce,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31849-8,E-paradise lost?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916318498,Sally Adee,2020-05-10,2020-07-04,2020-07-12,56 days 00:00:00.000000000,"{'China', 'United States'}"
https://doi.org/10.1016/S0262-4079(16)31422-1,The matter with facts,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916314221,Shaoni Bhattacharya,2030-12-12,2030-12-12,2020-05-07,,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(16)30818-1,Give us the bones,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916308181,Ian Tattersall,2030-12-12,2030-12-12,2030-12-12,,{'Russian Federation'}
https://doi.org/10.1016/S0262-4079(16)32356-9,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916323569,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)32194-7,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321947,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)30668-6,Luck be a lady…,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916306686,Kate Douglas,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)30136-1,Teaming with life,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916301361,Bob Holmes,2019-06-05,2019-09-23,2019-09-27,111 days 00:00:00.000000000,{'India'}
https://doi.org/10.1016/S0262-4079(16)30233-0,"New world, new ways",New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916302330,Fred Pearce,2030-12-12,2030-12-12,2020-07-23,,"{'Australia', 'South Africa'}"
https://doi.org/10.1016/S0262-4079(16)30421-3,The miracle of morality,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916304213,Michael Bond,2030-12-12,2030-12-12,2030-12-12,,{'unknown'}
https://doi.org/10.1016/S0262-4079(16)30623-6,Predicting the world,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916306236,Anil Ananthaswamy,2020-01-07,2020-07-01,2020-07-23,177 days 00:00:00.000000000,{'Cameroon'}
https://doi.org/10.1016/S0262-4079(16)60089-1,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916600891,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)30478-X,Sounds like a theory,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791630478X,Michael Brooks,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)30328-1,The mean standard,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916303281,Jonathon Keats,2020-03-29,2020-05-04,2020-07-20,37 days 00:00:00.000000000,"{'Italy', 'France'}"
https://doi.org/10.1016/S0262-4079(16)30530-9,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916305309,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)30085-9,Where the heart is,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916300859,Adrian Barnett,2020-02-17,2020-07-02,2020-07-20,137 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(16)30375-X,Immaculate deception,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791630375X,Adrian Barnett,2030-12-12,2030-12-12,2030-12-12,,set()
https://doi.org/10.1016/S0262-4079(16)30281-0,Nothing quite like it?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916302810,Caroline Morley,2019-08-29,2020-06-17,2020-07-10,294 days 00:00:00.000000000,{'Switzerland'}
https://doi.org/10.1016/S0262-4079(16)60087-8,What price reason?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916600878,Sally Adee,2020-01-31,2020-07-07,2020-07-15,159 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(16)30087-2,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916300872,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)30479-1,Into the woods,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916304791,Adrian Barnett,2020-01-27,2020-07-02,2020-07-20,158 days 00:00:00.000000000,{'unknown'}
https://doi.org/10.1016/S0262-4079(16)30576-0,Animal crackers,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916305760,Paul Cobley,2020-06-01,2020-07-14,2020-07-15,44 days 00:00:00.000000000,{'Italy'}
https://doi.org/10.1016/S0262-4079(16)30326-8,The brain's deep secret,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916303268,Anil Ananthaswamy,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)30327-X,What will emerge…,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791630327X,Mike Holderness,2017-08-31,2017-09-28,2017-10-12,29 days 00:00:00.000000000,"{'Greece', 'United States'}"
https://doi.org/10.1016/S0262-4079(16)30578-4,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916305784,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)30376-1,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916303761,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)30527-9,Hanging race out to dry,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916305279,Jennifer Wagner,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)30625-X,The sign of three,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791630625X,Nic Fleming,2020-02-04,2020-04-10,2020-04-10,67 days 00:00:00.000000000,"{""Korea, Democratic People's Republic of""}"
https://doi.org/10.1016/S0262-4079(16)30137-3,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916301373,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)30422-5,Powers within,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916304225,Simon Ings,2030-12-12,2030-12-12,2020-07-20,,"{'Australia', 'unknown', 'Netherlands'}"
https://doi.org/10.1016/S0262-4079(16)60044-1,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916600441,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
